Epoch	d_clean_loss	d_noisy_loss	g_loss	g_conditional_loss	time
1	0.17628273367881775	0.2785881459712982	1.3308464288711548	1.1521893739700317 14:41:29.233090
2	0.09043482691049576	0.07718820124864578	1.6259222030639648	1.3587619066238403 14:43:05.224499
3	0.010055657476186752	0.05700039491057396	1.481292724609375	1.1520779132843018 14:44:31.613098
4	0.03731979429721832	0.03839578852057457	1.4095574617385864	1.0687013864517212 14:45:57.661694
5	0.02886153571307659	0.02300352044403553	1.4050390720367432	1.0214595794677734 14:47:23.772546
6	0.05285835266113281	0.018795432522892952	1.2919845581054688	0.9591599702835083 14:48:49.842924
7	0.03757487237453461	0.12347254902124405	1.323056936264038	0.9384616017341614 14:50:15.990881
8	0.07627800107002258	0.06464026868343353	1.2674555778503418	0.8724666833877563 14:51:42.094107
9	0.07660612463951111	0.01024462841451168	1.2724623680114746	0.8729724287986755 14:53:08.250994
10	0.04669329151511192	0.01089772954583168	1.2390007972717285	0.8538446426391602 14:54:34.594658
11	0.09477108716964722	0.04272416979074478	1.2335104942321777	0.8198983073234558 14:56:00.701047
12	0.1257001906633377	0.013782507739961147	1.1919679641723633	0.8164758086204529 14:57:26.822348
13	0.1365799605846405	0.050482217222452164	1.1434061527252197	0.747791051864624 14:58:52.885916
14	0.07295716553926468	0.0729951560497284	1.1855480670928955	0.8079982399940491 15:00:18.959925
15	0.09894568473100662	0.07793846726417542	1.0508620738983154	0.7889493107795715 15:01:45.028556
16	0.15123862028121948	0.032253656536340714	1.068225383758545	0.7236468195915222 15:03:11.211048
17	0.14624834060668945	0.05110069364309311	1.1014204025268555	0.7905118465423584 15:04:37.537500
18	0.14077167212963104	0.14109961688518524	1.1099588871002197	0.8096500039100647 15:06:03.620004
19	0.24619917571544647	0.11264745146036148	0.9076929092407227	0.6779550313949585 15:07:29.762312
20	0.23105959594249725	0.14117881655693054	0.9311191439628601	0.7027283906936646 15:08:55.943009
21	0.2032112330198288	0.09690789133310318	0.8864986896514893	0.635375440120697 15:10:23.661298
22	0.19319574534893036	0.16087888181209564	0.9650871157646179	0.7169248461723328 15:11:49.704457
23	0.23232120275497437	0.10724295675754547	0.9214974641799927	0.7126928567886353 15:13:15.769363
24	0.21815046668052673	0.10802225768566132	0.937745988368988	0.6914482712745667 15:14:41.908950
25	0.19883044064044952	0.16409312188625336	0.9064362645149231	0.6438623666763306 15:16:08.017440
26	0.20423412322998047	0.11359521746635437	0.9297226071357727	0.6915240287780762 15:17:34.068792
27	0.18748873472213745	0.07386595010757446	0.9718035459518433	0.6985580325126648 15:19:00.171570
28	0.2161821722984314	0.1550360769033432	1.0217455625534058	0.7935127019882202 15:20:26.331909
29	0.13835076987743378	0.6783440113067627	0.7285370826721191	0.6357440948486328 15:21:52.479299
30	0.10298148542642593	0.5945447087287903	0.7050207257270813	0.6293274164199829 15:23:18.671363
31	0.2842935025691986	0.22137874364852905	0.753341555595398	0.6191620826721191 15:24:44.755728
32	0.2871057391166687	0.22651831805706024	0.7544318437576294	0.603339672088623 15:26:10.912213
33	0.2880680561065674	0.2041444033384323	0.783623993396759	0.6198124289512634 15:27:37.104329
34	0.24888993799686432	0.21191340684890747	0.7856590151786804	0.6209739446640015 15:29:03.295112
35	0.23807741701602936	0.22838416695594788	0.7220349907875061	0.5664387345314026 15:30:29.380494
36	0.2624099850654602	0.19232238829135895	0.787189245223999	0.6263372898101807 15:31:55.503974
37	0.22066174447536469	0.2232128381729126	0.7376124262809753	0.594742476940155 15:33:21.748711
38	0.19741010665893555	0.30503779649734497	0.6720255017280579	0.5523910522460938 15:34:47.929326
39	0.22986388206481934	0.22014230489730835	0.7219223380088806	0.576575756072998 15:36:14.057165
40	0.23198409378528595	0.19844719767570496	0.8184082508087158	0.6614121794700623 15:37:40.250670
41	0.2779041528701782	0.20049218833446503	0.8369575142860413	0.6841596961021423 15:39:08.318109
42	0.21393772959709167	0.3100859224796295	0.6931724548339844	0.5841130614280701 15:40:34.468508
43	0.21498528122901917	0.19481946527957916	0.8615955710411072	0.6982882022857666 15:42:00.605952
44	0.1977250874042511	0.28625088930130005	0.6385331749916077	0.5179542899131775 15:43:26.810589
45	0.23462925851345062	0.3515998125076294	0.6392737627029419	0.5500648617744446 15:44:52.861386
46	0.24221758544445038	0.1731390357017517	0.8049983978271484	0.6301310062408447 15:46:19.032157
47	0.22274427115917206	0.2356872856616974	0.6463444232940674	0.5083146691322327 15:47:45.285452
48	0.22147224843502045	0.1982860267162323	0.7536734342575073	0.5941866636276245 15:49:11.424390
49	0.1819041520357132	0.23751306533813477	0.8176840543746948	0.6435781121253967 15:50:37.540338
50	0.23933503031730652	0.22114726901054382	0.6961466073989868	0.5477364659309387 15:52:03.747262
51	0.24548691511154175	0.2949528694152832	0.6539442539215088	0.5448547005653381 15:53:29.996416
52	0.27259746193885803	0.2522434592247009	0.6311465501785278	0.5028645396232605 15:54:56.152455
53	0.21767966449260712	0.16029025614261627	0.7568800449371338	0.5727183818817139 15:56:22.264609
54	0.23257628083229065	0.15174776315689087	0.8195862770080566	0.6219106912612915 15:57:48.400188
55	0.24414418637752533	0.2685588598251343	0.6596713662147522	0.5324446558952332 15:59:14.604320
56	0.20585210621356964	0.15649187564849854	0.7254031300544739	0.5304644107818604 16:00:40.759159
57	0.1628774106502533	0.41693851351737976	0.5442013144493103	0.4592559337615967 16:02:06.880328
58	0.21968476474285126	0.1744193583726883	0.7581079006195068	0.5709969997406006 16:03:33.131825
59	0.21533602476119995	0.3454807996749878	0.6750630140304565	0.5593345761299133 16:04:59.374510
